populationId,TN,ADAP_E,PD1P_E,MDAP_E,y,EM-FL,FL-SH,FL-SD,generationId,IP
11,9,,-0.107142857142857,0.0116279069767442,-6.643534,0.984,1.157,0.848,10,FALSE
12,1,,0.19047619047619,0.152777777777778,-6.64372,0.97,1.293,0.848,10,FALSE
12,2,,0.0833333333333333,0.0487804878048781,-6.64372,0.97,1.293,0.848,10,FALSE
12,3,,-0.0181818181818182,-0.0444444444444444,-6.64372,0.97,1.293,0.848,10,FALSE
12,4,,0,0.024390243902439,-6.64372,0.97,1.293,0.848,10,FALSE
12,5,,-0.0925925925925926,-0.1,-6.64372,0.97,1.293,0.848,10,FALSE
12,6,,-0.253731343283582,-0.10989010989011,-6.64372,0.97,1.293,0.848,10,FALSE
12,7,,0.0930232558139535,-0.0379746835443038,-6.64372,0.97,1.293,0.848,10,FALSE
12,8,,-0.0588235294117647,-0.0119047619047619,-6.64372,0.97,1.293,0.848,10,FALSE
12,9,,-0.107142857142857,0.0116279069767442,-6.64372,0.97,1.293,0.848,10,FALSE
13,1,,0.19047619047619,0.152777777777778,-6.64372,0.97,1.293,0.848,10,FALSE
13,2,,0.0833333333333333,0.0487804878048781,-6.64372,0.97,1.293,0.848,10,FALSE
13,3,,-0.0181818181818182,-0.0444444444444444,-6.64372,0.97,1.293,0.848,10,FALSE
13,4,,0,0.024390243902439,-6.64372,0.97,1.293,0.848,10,FALSE
13,5,,-0.0925925925925926,-0.1,-6.64372,0.97,1.293,0.848,10,FALSE
13,6,,-0.253731343283582,-0.10989010989011,-6.64372,0.97,1.293,0.848,10,FALSE
13,7,,0.0930232558139535,-0.0379746835443038,-6.64372,0.97,1.293,0.848,10,FALSE
13,8,,-0.0588235294117647,-0.0119047619047619,-6.64372,0.97,1.293,0.848,10,FALSE
13,9,,-0.107142857142857,0.0116279069767442,-6.64372,0.97,1.293,0.848,10,FALSE
14,1,,0.19047619047619,0.152777777777778,-6.810039,0.97,1.157,0.848,10,FALSE
14,2,,0.0625,0.0487804878048781,-6.810039,0.97,1.157,0.848,10,FALSE
14,3,,-0.0181818181818182,-0.0444444444444444,-6.810039,0.97,1.157,0.848,10,FALSE
14,4,,-0.0185185185185185,0.024390243902439,-6.810039,0.97,1.157,0.848,10,FALSE
14,5,,-0.111111111111111,-0.1,-6.810039,0.97,1.157,0.848,10,FALSE
14,6,,-0.26865671641791,-0.10989010989011,-6.810039,0.97,1.157,0.848,10,FALSE
14,7,,0.0930232558139535,-0.0379746835443038,-6.810039,0.97,1.157,0.848,10,FALSE
14,8,,-0.0784313725490196,-0.0119047619047619,-6.810039,0.97,1.157,0.848,10,FALSE
14,9,,-0.107142857142857,0.0116279069767442,-6.810039,0.97,1.157,0.848,10,FALSE
15,1,,0.19047619047619,0.152777777777778,-6.62032,0.97,1.293,0.861,10,FALSE
15,2,,0.0833333333333333,0.0609756097560976,-6.62032,0.97,1.293,0.861,10,FALSE
15,3,,-0.0181818181818182,-0.0444444444444444,-6.62032,0.97,1.293,0.861,10,FALSE
15,4,,0,0.024390243902439,-6.62032,0.97,1.293,0.861,10,FALSE
15,5,,-0.0925925925925926,-0.1,-6.62032,0.97,1.293,0.861,10,FALSE
15,6,,-0.253731343283582,-0.0989010989010989,-6.62032,0.97,1.293,0.861,10,FALSE
15,7,,0.0930232558139535,-0.0379746835443038,-6.62032,0.97,1.293,0.861,10,FALSE
15,8,,-0.0588235294117647,-0.0119047619047619,-6.62032,0.97,1.293,0.861,10,FALSE
15,9,,-0.107142857142857,0.0116279069767442,-6.62032,0.97,1.293,0.861,10,FALSE
16,1,,0.19047619047619,0.152777777777778,-6.649903,0.984,1.157,0.861,10,FALSE
16,2,,0.0833333333333333,0.0609756097560976,-6.649903,0.984,1.157,0.861,10,FALSE
16,3,,-0.0181818181818182,-0.0444444444444444,-6.649903,0.984,1.157,0.861,10,FALSE
16,4,,-0.0185185185185185,0.0365853658536585,-6.649903,0.984,1.157,0.861,10,FALSE
16,5,,-0.0925925925925926,-0.1,-6.649903,0.984,1.157,0.861,10,FALSE
16,6,,-0.253731343283582,-0.0989010989010989,-6.649903,0.984,1.157,0.861,10,FALSE
16,7,,0.0930232558139535,-0.0379746835443038,-6.649903,0.984,1.157,0.861,10,FALSE
16,8,,-0.0588235294117647,0,-6.649903,0.984,1.157,0.861,10,FALSE
16,9,,-0.107142857142857,0.0232558139534884,-6.649903,0.984,1.157,0.861,10,FALSE
17,1,,0.19047619047619,0.166666666666667,-6.610539,0.97,1.293,0.931,10,FALSE
17,2,,0.0833333333333333,0.0609756097560976,-6.610539,0.97,1.293,0.931,10,FALSE
17,3,,-0.0181818181818182,-0.0333333333333333,-6.610539,0.97,1.293,0.931,10,FALSE
17,4,,0,0.0365853658536585,-6.610539,0.97,1.293,0.931,10,FALSE
17,5,,-0.0925925925925926,-0.0888888888888889,-6.610539,0.97,1.293,0.931,10,FALSE
17,6,,-0.253731343283582,-0.0879120879120879,-6.610539,0.97,1.293,0.931,10,FALSE
17,7,,0.0930232558139535,-0.0253164556962025,-6.610539,0.97,1.293,0.931,10,FALSE
17,8,,-0.0588235294117647,0,-6.610539,0.97,1.293,0.931,10,FALSE
17,9,,-0.107142857142857,0.0232558139534884,-6.610539,0.97,1.293,0.931,10,FALSE
18,1,,0.19047619047619,0.152777777777778,-6.62032,0.97,1.293,0.861,10,FALSE
18,2,,0.0833333333333333,0.0609756097560976,-6.62032,0.97,1.293,0.861,10,FALSE
18,3,,-0.0181818181818182,-0.0444444444444444,-6.62032,0.97,1.293,0.861,10,FALSE
18,4,,0,0.024390243902439,-6.62032,0.97,1.293,0.861,10,FALSE
18,5,,-0.0925925925925926,-0.1,-6.62032,0.97,1.293,0.861,10,FALSE
18,6,,-0.253731343283582,-0.0989010989010989,-6.62032,0.97,1.293,0.861,10,FALSE
18,7,,0.0930232558139535,-0.0379746835443038,-6.62032,0.97,1.293,0.861,10,FALSE
18,8,,-0.0588235294117647,-0.0119047619047619,-6.62032,0.97,1.293,0.861,10,FALSE
18,9,,-0.107142857142857,0.0116279069767442,-6.62032,0.97,1.293,0.861,10,FALSE
19,1,,0.19047619047619,0.152777777777778,-6.643534,0.984,1.157,0.848,10,FALSE
19,2,,0.0833333333333333,0.0609756097560976,-6.643534,0.984,1.157,0.848,10,FALSE
19,3,,-0.0181818181818182,-0.0444444444444444,-6.643534,0.984,1.157,0.848,10,FALSE
19,4,,-0.0185185185185185,0.0365853658536585,-6.643534,0.984,1.157,0.848,10,FALSE
19,5,,-0.0925925925925926,-0.1,-6.643534,0.984,1.157,0.848,10,FALSE
19,6,,-0.253731343283582,-0.0989010989010989,-6.643534,0.984,1.157,0.848,10,FALSE
19,7,,0.0930232558139535,-0.0379746835443038,-6.643534,0.984,1.157,0.848,10,FALSE
19,8,,-0.0588235294117647,-0.0119047619047619,-6.643534,0.984,1.157,0.848,10,FALSE
19,9,,-0.107142857142857,0.0116279069767442,-6.643534,0.984,1.157,0.848,10,FALSE
20,1,,0.214285714285714,0.152777777777778,-6.68721,0.984,1.293,0.848,10,FALSE
